recency,spend_6m,career_focus,hobby_focus,career_stage,new_user,platform,campaign_group,platform_visit,conversion,spend_next_14d
11,232.12800000000001,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
2,112.294,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
7,303.42,1,1,Mid/senior professional,0,Multichannel,Control,0,0,0.0
2,246.571,1,0,Early career,1,Desktop,Hobby,0,0,0.0
1,1981.3950000000002,1,0,Early career,1,Desktop,Control,0,0,0.0
5,707.759,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
8,78.897,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
10,75.02300000000001,0,1,Career switch,0,Desktop,Career,0,0,0.0
4,534.118,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
6,52.312000000000005,1,0,Career switch,1,Mobile,Career,0,0,0.0
9,695.721,0,1,Career switch,1,Desktop,Career,0,0,0.0
3,760.019,1,1,Career switch,1,Desktop,Control,0,0,0.0
1,38.987,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
3,2041.767,1,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
5,155.311,1,0,Career switch,0,Mobile,Control,0,0,0.0
7,89.518,0,1,Career switch,0,Mobile,Control,0,0,0.0
3,89.453,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
9,215.306,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,891.9040000000001,1,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
3,341.991,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
5,738.738,0,1,Career switch,1,Multichannel,Hobby,0,0,0.0
7,189.65699999999998,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
2,247.52,0,1,Early career,1,Desktop,Hobby,1,0,0.0
5,1253.967,0,1,Career switch,1,Mobile,Control,0,0,0.0
10,206.115,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
7,751.855,0,1,Career switch,1,Desktop,Career,1,0,0.0
7,121.32900000000001,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
9,205.088,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
2,990.6,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
5,38.987,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
2,305.747,1,0,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
5,54.989999999999995,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
4,617.422,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
7,379.444,1,0,Mid/senior professional,0,Multichannel,Control,0,0,0.0
3,104.66300000000001,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
2,292.097,1,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
6,41.821000000000005,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
4,719.446,1,0,Early career,1,Desktop,Hobby,1,0,0.0
1,285.09000000000003,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
1,260.338,1,0,Career switch,0,Multichannel,Control,0,0,0.0
8,1479.3480000000002,0,1,Career switch,1,Mobile,Career,0,0,0.0
8,38.987,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,66.989,1,0,Career switch,1,Mobile,Control,0,0,0.0
3,230.568,0,1,Career switch,1,Desktop,Career,0,0,0.0
9,45.175000000000004,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
8,523.692,1,0,Career switch,0,Mobile,Control,0,0,0.0
1,359.073,1,0,Career switch,0,Mobile,Control,0,0,0.0
1,1248.026,1,1,Early career,1,Desktop,Control,1,0,0.0
1,131.196,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
7,1002.1310000000001,1,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
7,83.135,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
7,452.97200000000004,0,1,Career switch,1,Desktop,Career,0,0,0.0
11,38.987,0,1,Early career,0,Desktop,Career,0,0,0.0
3,280.90400000000005,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
3,275.444,1,1,Career switch,0,Desktop,Hobby,0,0,0.0
9,168.29800000000003,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
11,245.999,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
10,194.103,0,1,Early career,1,Mobile,Hobby,0,0,0.0
4,284.596,0,1,Career switch,0,Desktop,Career,1,0,0.0
3,142.142,0,1,Career switch,0,Mobile,Career,0,0,0.0
2,41.834,1,0,Career switch,1,Desktop,Career,0,0,0.0
7,374.04900000000004,1,1,Mid/senior professional,0,Desktop,Control,1,0,0.0
4,38.987,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
12,127.62100000000001,0,1,Career switch,1,Desktop,Control,0,0,0.0
3,386.529,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
5,947.687,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
9,628.1080000000001,1,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
4,121.36800000000001,1,0,Career switch,1,Mobile,Control,0,0,0.0
2,705.042,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
9,58.084,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
6,345.293,0,1,Career switch,1,Multichannel,Hobby,1,1,55.458
4,239.811,1,0,Early career,0,Mobile,Hobby,0,0,0.0
8,90.57100000000001,1,0,Early career,1,Desktop,Hobby,0,0,0.0
2,244.43900000000002,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
1,2435.0950000000003,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,172.198,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,217.16500000000002,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
3,233.103,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,132.587,0,1,Career switch,0,Desktop,Hobby,1,1,38.987
1,377.039,1,1,Mid/senior professional,0,Desktop,Control,1,0,0.0
1,116.46700000000001,0,1,Career switch,1,Desktop,Career,0,0,0.0
4,38.987,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
2,1106.885,1,1,Early career,1,Desktop,Control,1,0,0.0
1,322.959,1,0,Career switch,1,Mobile,Control,0,0,0.0
3,183.56,0,1,Career switch,1,Mobile,Control,0,0,0.0
9,90.87,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
7,38.987,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
6,147.68,1,0,Career switch,1,Mobile,Control,0,0,0.0
10,38.987,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
9,393.276,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
3,96.187,0,1,Career switch,0,Mobile,Control,0,0,0.0
1,103.35000000000001,0,1,Career switch,0,Desktop,Control,0,0,0.0
12,134.68,1,0,Early career,0,Mobile,Control,0,0,0.0
1,178.477,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,45.239999999999995,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
6,149.162,1,0,Mid/senior professional,0,Desktop,Control,1,0,0.0
8,318.422,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
1,588.5360000000001,0,1,Early career,0,Desktop,Hobby,0,0,0.0
5,38.987,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,501.94300000000004,1,1,Mid/senior professional,0,Multichannel,Career,0,0,0.0
8,59.514,1,0,Career switch,0,Mobile,Control,0,0,0.0
6,466.401,0,1,Career switch,0,Desktop,Control,0,0,0.0
5,184.26200000000003,1,0,Career switch,0,Desktop,Control,0,0,0.0
9,266.92900000000003,1,0,Career switch,1,Multichannel,Career,0,0,0.0
1,818.8050000000001,1,0,Mid/senior professional,1,Desktop,Career,1,0,0.0
9,83.31700000000001,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
4,211.328,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,498.901,0,1,Career switch,1,Mobile,Career,1,0,0.0
6,83.629,1,0,Early career,0,Desktop,Control,1,0,0.0
11,186.745,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
12,82.26400000000001,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
6,141.479,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
4,158.431,1,0,Early career,0,Desktop,Control,0,0,0.0
10,636.077,0,1,Career switch,0,Mobile,Career,0,0,0.0
2,259.961,0,1,Career switch,0,Mobile,Career,0,0,0.0
4,799.2790000000001,1,0,Mid/senior professional,1,Multichannel,Control,0,0,0.0
5,134.472,0,1,Early career,1,Desktop,Hobby,1,0,0.0
9,259.194,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
4,291.252,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
3,104.84500000000001,0,1,Career switch,1,Desktop,Hobby,1,0,0.0
3,86.411,1,0,Early career,1,Desktop,Career,0,0,0.0
9,43.71900000000001,0,1,Early career,0,Mobile,Control,0,0,0.0
6,686.439,1,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
10,38.987,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
2,142.75300000000001,1,0,Mid/senior professional,1,Desktop,Control,1,0,0.0
10,659.295,0,1,Early career,1,Desktop,Hobby,0,0,0.0
10,209.859,0,1,Career switch,1,Desktop,Control,1,0,0.0
12,117.19500000000001,1,0,Career switch,0,Desktop,Career,0,0,0.0
1,737.269,0,1,Early career,1,Mobile,Hobby,0,0,0.0
1,885.456,1,0,Early career,1,Mobile,Career,0,0,0.0
9,258.102,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
11,391.3,1,1,Career switch,1,Desktop,Control,0,0,0.0
2,492.05,0,1,Mid/senior professional,0,Desktop,Career,1,1,104.754
10,171.535,0,1,Career switch,0,Mobile,Control,1,0,0.0
6,233.363,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
10,487.942,1,0,Early career,0,Desktop,Control,0,0,0.0
8,38.987,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
1,372.20300000000003,1,1,Career switch,0,Desktop,Control,0,0,0.0
7,780.169,1,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
6,139.64600000000002,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
1,1970.566,1,1,Career switch,1,Multichannel,Hobby,1,1,648.7
2,133.887,0,1,Career switch,0,Mobile,Control,0,0,0.0
10,412.30800000000005,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
7,386.88000000000005,1,0,Career switch,0,Desktop,Control,0,0,0.0
10,778.7779999999999,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
10,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,1018.9399999999999,1,1,Career switch,1,Desktop,Control,0,0,0.0
9,116.948,1,0,Career switch,0,Desktop,Career,1,0,0.0
8,202.475,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
11,38.987,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
5,62.373999999999995,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
8,176.37099999999998,1,0,Early career,1,Desktop,Career,0,0,0.0
11,656.318,1,0,Early career,1,Multichannel,Hobby,0,0,0.0
1,1175.9540000000002,0,1,Career switch,1,Mobile,Hobby,1,0,0.0
11,406.13300000000004,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
9,525.239,1,1,Mid/senior professional,0,Multichannel,Control,0,0,0.0
7,326.365,1,0,Career switch,0,Multichannel,Hobby,1,0,0.0
1,39.013000000000005,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
1,202.34500000000003,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
12,47.67100000000001,0,1,Mid/senior professional,0,Desktop,Career,1,1,254.57900000000004
12,64.051,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,732.8100000000001,1,0,Career switch,1,Multichannel,Career,0,0,0.0
6,344.76,1,0,Career switch,0,Mobile,Career,0,0,0.0
1,464.82800000000003,0,1,Career switch,0,Mobile,Control,0,0,0.0
11,269.06100000000004,1,0,Career switch,0,Desktop,Career,0,0,0.0
7,1589.289,1,1,Early career,1,Mobile,Career,1,0,0.0
5,87.815,1,0,Career switch,0,Mobile,Career,0,0,0.0
9,141.167,1,0,Early career,1,Desktop,Career,0,0,0.0
1,799.552,1,1,Career switch,1,Mobile,Control,0,0,0.0
7,199.12099999999998,1,0,Early career,0,Mobile,Career,0,0,0.0
9,52.208,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
4,165.763,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
8,79.17,0,1,Early career,1,Mobile,Control,0,0,0.0
1,304.421,1,0,Early career,1,Mobile,Control,0,0,0.0
12,188.85100000000003,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
11,146.393,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
5,218.53,1,0,Career switch,0,Desktop,Control,0,0,0.0
1,969.3190000000001,1,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
6,38.987,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
5,49.127,0,1,Career switch,0,Desktop,Control,0,0,0.0
8,1004.3149999999999,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
4,91.208,0,1,Career switch,0,Desktop,Control,0,0,0.0
7,149.591,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
3,322.738,0,1,Career switch,1,Multichannel,Hobby,0,0,0.0
6,84.63,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
1,760.682,1,0,Career switch,1,Multichannel,Hobby,0,0,0.0
9,386.86699999999996,0,1,Career switch,1,Mobile,Career,1,1,153.907
7,532.688,1,1,Mid/senior professional,0,Multichannel,Career,0,0,0.0
9,78.19500000000001,0,1,Career switch,0,Desktop,Career,0,0,0.0
1,144.781,0,1,Career switch,1,Desktop,Control,0,0,0.0
7,38.987,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
1,113.10000000000001,0,1,Early career,1,Mobile,Career,0,0,0.0
2,60.411,0,1,Career switch,1,Desktop,Control,0,0,0.0
11,386.425,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,168.077,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
5,195.078,1,0,Early career,1,Desktop,Hobby,0,0,0.0
3,921.206,0,1,Career switch,1,Mobile,Career,0,0,0.0
3,38.987,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
2,691.1970000000001,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
10,147.329,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
4,958.5290000000001,0,1,Career switch,1,Desktop,Career,0,0,0.0
12,38.987,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
6,1679.73,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
11,354.757,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
4,393.718,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
11,38.987,0,1,Career switch,0,Desktop,Career,0,0,0.0
7,986.167,0,1,Career switch,1,Desktop,Career,0,0,0.0
4,226.91500000000002,1,0,Early career,1,Desktop,Career,0,0,0.0
9,99.736,1,0,Career switch,0,Mobile,Control,0,0,0.0
6,434.642,0,1,Early career,0,Multichannel,Career,1,0,0.0
12,141.479,1,0,Early career,0,Desktop,Career,1,0,0.0
10,415.285,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
10,38.987,1,0,Career switch,1,Desktop,Career,0,0,0.0
3,477.45099999999996,0,1,Career switch,1,Mobile,Control,0,0,0.0
8,38.987,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
10,133.666,1,0,Career switch,1,Desktop,Career,0,0,0.0
10,245.72600000000003,0,1,Early career,1,Mobile,Hobby,0,0,0.0
4,961.792,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
4,111.33200000000001,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
6,209.859,0,1,Career switch,0,Desktop,Career,1,0,0.0
8,450.541,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
7,947.713,0,1,Early career,1,Mobile,Control,0,0,0.0
10,66.729,1,0,Career switch,1,Desktop,Career,0,0,0.0
2,206.98600000000002,0,1,Career switch,0,Desktop,Career,0,0,0.0
5,1403.5059999999999,1,1,Career switch,1,Desktop,Control,1,1,38.987
10,38.987,1,0,Career switch,1,Desktop,Control,0,0,0.0
11,56.563,0,1,Career switch,0,Desktop,Control,0,0,0.0
10,212.94000000000003,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
9,276.016,1,0,Career switch,0,Multichannel,Control,0,0,0.0
7,192.15300000000002,1,0,Career switch,1,Desktop,Career,0,0,0.0
5,219.609,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
6,1901.25,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,708.474,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
11,419.731,0,1,Early career,0,Mobile,Hobby,0,0,0.0
7,660.634,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
1,65.806,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,1048.983,1,1,Career switch,1,Multichannel,Hobby,1,0,0.0
5,378.521,1,0,Career switch,0,Multichannel,Control,0,0,0.0
6,581.113,0,1,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
5,1011.3350000000002,1,0,Career switch,1,Desktop,Control,0,0,0.0
9,226.34300000000002,1,0,Career switch,0,Mobile,Hobby,1,0,0.0
5,39.767,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
4,397.488,0,1,Career switch,0,Mobile,Control,0,0,0.0
8,38.987,0,1,Career switch,0,Mobile,Control,1,0,0.0
8,333.879,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
7,601.51,0,1,Career switch,1,Multichannel,Control,0,0,0.0
7,636.337,1,0,Early career,1,Desktop,Control,1,0,0.0
1,458.887,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
3,71.227,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
9,38.987,0,1,Career switch,0,Mobile,Control,0,0,0.0
5,70.382,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
3,135.20000000000002,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
2,300.651,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
2,65.481,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
9,246.12900000000002,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
1,478.413,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,430.573,1,0,Early career,1,Mobile,Control,0,0,0.0
2,242.463,0,1,Career switch,0,Mobile,Career,0,0,0.0
9,564.057,0,1,Early career,0,Mobile,Career,0,0,0.0
8,117.80600000000001,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
7,38.987,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
2,57.681,0,1,Career switch,0,Desktop,Career,0,0,0.0
1,701.9480000000001,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
3,55.9,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
10,189.44899999999998,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
3,105.11800000000001,1,0,Early career,1,Mobile,Control,0,0,0.0
9,840.0600000000001,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,760.7860000000001,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
2,263.796,0,1,Career switch,0,Mobile,Career,0,0,0.0
7,102.14099999999999,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
1,956.3190000000001,1,0,Early career,1,Mobile,Hobby,0,0,0.0
9,211.172,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
10,293.995,0,1,Career switch,1,Multichannel,Career,0,0,0.0
10,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
9,233.25900000000001,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
6,714.7139999999999,1,0,Career switch,1,Desktop,Career,0,0,0.0
9,45.136,0,1,Career switch,1,Mobile,Control,0,0,0.0
1,79.404,0,1,Early career,0,Desktop,Hobby,1,1,92.10499999999999
1,119.97700000000002,0,1,Early career,1,Mobile,Control,1,0,0.0
4,411.93100000000004,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
2,245.72600000000003,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
2,273.663,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
9,391.495,1,1,Career switch,0,Mobile,Career,1,0,0.0
9,165.594,1,0,Career switch,0,Desktop,Hobby,1,0,0.0
9,38.987,0,1,Career switch,1,Desktop,Career,0,0,0.0
9,38.987,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
1,91.221,1,0,Career switch,0,Desktop,Control,0,0,0.0
11,341.614,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
10,180.479,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
6,657.124,1,1,Career switch,1,Mobile,Control,0,0,0.0
11,119.964,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
4,272.727,0,1,Early career,0,Multichannel,Career,1,0,0.0
3,44.486,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
2,198.83499999999998,0,1,Career switch,0,Desktop,Control,0,0,0.0
5,555.321,1,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,212.65400000000002,0,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
1,98.57900000000001,1,0,Career switch,0,Mobile,Control,1,0,0.0
11,239.421,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
10,606.125,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
7,197.483,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
1,193.141,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
2,260.299,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
5,862.082,1,1,Career switch,1,Multichannel,Hobby,1,0,0.0
4,499.07,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
2,295.69800000000004,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
8,275.951,0,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
6,127.27000000000001,0,1,Career switch,1,Mobile,Career,0,0,0.0
7,270.725,0,1,Career switch,1,Multichannel,Hobby,0,0,0.0
12,115.245,1,0,Career switch,0,Desktop,Career,0,0,0.0
10,83.915,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
2,590.2520000000001,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
1,38.987,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
7,204.919,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
3,38.987,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
10,155.519,0,1,Early career,0,Desktop,Career,0,0,0.0
4,413.348,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
3,179.972,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
4,243.061,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
5,294.892,0,1,Career switch,1,Multichannel,Control,0,0,0.0
3,456.56,1,0,Career switch,0,Multichannel,Hobby,0,0,0.0
2,595.9330000000001,0,1,Career switch,0,Multichannel,Career,0,0,0.0
5,176.332,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
10,165.477,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
9,206.583,1,0,Early career,1,Desktop,Hobby,1,0,0.0
1,622.037,0,1,Career switch,0,Multichannel,Hobby,0,0,0.0
11,179.50400000000002,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
1,683.0459999999999,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
1,394.342,1,1,Mid/senior professional,0,Desktop,Career,1,0,0.0
5,65.819,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
9,46.02,0,1,Career switch,1,Desktop,Control,0,0,0.0
7,50.57,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
5,59.91700000000001,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
6,433.173,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
2,759.681,1,0,Mid/senior professional,1,Multichannel,Career,1,0,0.0
6,38.987,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
4,102.648,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
4,69.446,0,1,Career switch,0,Mobile,Career,0,0,0.0
3,409.071,1,0,Early career,1,Desktop,Control,0,0,0.0
5,398.073,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
4,94.094,1,0,Early career,1,Desktop,Hobby,1,0,0.0
1,487.539,1,0,Career switch,0,Mobile,Control,0,0,0.0
3,212.888,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
6,231.881,1,0,Career switch,1,Desktop,Career,1,0,0.0
1,679.601,1,0,Career switch,1,Multichannel,Control,0,0,0.0
8,77.935,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
6,739.8820000000001,0,1,Career switch,1,Desktop,Control,0,0,0.0
4,357.851,1,0,Early career,1,Mobile,Control,0,0,0.0
1,38.987,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
2,878.644,1,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
10,210.145,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
11,739.1279999999999,1,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
9,334.88000000000005,1,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
2,349.869,0,1,Career switch,0,Multichannel,Hobby,0,0,0.0
12,42.263,0,1,Early career,0,Mobile,Control,0,0,0.0
11,128.76500000000001,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
7,442.93600000000004,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
9,131.118,1,0,Career switch,1,Mobile,Career,0,0,0.0
3,1453.751,1,1,Career switch,1,Multichannel,Hobby,0,0,0.0
2,279.435,0,1,Early career,1,Desktop,Hobby,0,0,0.0
11,187.083,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
10,1426.6850000000002,0,1,Career switch,1,Mobile,Control,1,0,0.0
6,342.99199999999996,0,1,Early career,1,Desktop,Hobby,1,0,0.0
7,59.436,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
2,316.55,1,1,Career switch,0,Mobile,Career,0,0,0.0
8,75.76400000000001,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
